% Column 0: Length, m
% Column 1: |B|, Tesla
4.27164777e-002	2.89204456e-001	
4.27938626e-002	2.88839796e-001	
4.28712475e-002	2.88639523e-001	
4.29486324e-002	2.88603978e-001	
4.30260173e-002	2.88733224e-001	
4.31034023e-002	2.88619981e-001	
4.31807872e-002	2.87367692e-001	
4.32581721e-002	2.86210831e-001	
4.33355570e-002	2.85150557e-001	
4.34129420e-002	2.84187954e-001	
4.34903269e-002	2.83324015e-001	
4.35677118e-002	2.82559646e-001	
4.36450967e-002	2.81895658e-001	
4.37224817e-002	2.82058632e-001	
4.37998666e-002	2.84759466e-001	
4.38772515e-002	2.87644601e-001	
4.39546364e-002	2.90708551e-001	
4.40320213e-002	2.93945722e-001	
4.41094063e-002	2.97350459e-001	
4.41867912e-002	3.00917072e-001	
4.42641761e-002	3.04519595e-001	
4.43415610e-002	3.08249121e-001	
4.44189460e-002	3.12137458e-001	
4.44963309e-002	3.16100603e-001	
4.45737158e-002	3.20181224e-001	
4.46511007e-002	3.24420818e-001	
4.47284857e-002	3.28581836e-001	
4.48058706e-002	3.29744011e-001	
4.48832555e-002	3.31006854e-001	
4.49606404e-002	3.32369220e-001	
4.50380254e-002	3.33829889e-001	
4.51154103e-002	3.35387577e-001	
4.51927952e-002	3.37073201e-001	
4.52701801e-002	3.42942096e-001	
4.53475650e-002	3.49023342e-001	
4.54249500e-002	3.55306034e-001	
4.55023349e-002	3.61214135e-001	
4.55797198e-002	3.65722528e-001	
4.56571047e-002	3.70387829e-001	
4.57344897e-002	3.75204185e-001	
4.58118746e-002	3.80165855e-001	
4.58892595e-002	3.86080162e-001	
4.59666444e-002	3.92556100e-001	
4.60440294e-002	3.99278718e-001	
4.61214143e-002	4.06235771e-001	
4.61987992e-002	4.13415423e-001	
4.62761841e-002	4.20806280e-001	
4.63535690e-002	4.28548606e-001	
4.64309540e-002	4.35196795e-001	
4.65083389e-002	4.44708814e-001	
4.65857238e-002	4.54443674e-001	
4.66631087e-002	4.64387361e-001	
4.67404937e-002	4.74526749e-001	
4.68178786e-002	4.84849559e-001	
4.68952635e-002	4.95444521e-001	
4.69726484e-002	5.06789281e-001	
4.70500334e-002	5.18784775e-001	
4.71274183e-002	5.27099921e-001	
4.72048032e-002	5.30976823e-001	
4.72821881e-002	5.35187344e-001	
4.73595730e-002	5.39723676e-001	
4.74369580e-002	5.47937151e-001	
4.75143429e-002	5.61907575e-001	
4.75917278e-002	5.76728307e-001	
4.76691127e-002	5.85729577e-001	
4.77464977e-002	5.85480410e-001	
4.78238826e-002	5.86756091e-001	
4.79012675e-002	5.88188813e-001	
4.79786524e-002	5.88208030e-001	
4.80560374e-002	5.88637538e-001	
4.81334223e-002	5.89476441e-001	
4.82108072e-002	5.87128237e-001	
4.82881921e-002	5.86133978e-001	
4.83655771e-002	5.84882216e-001	
4.84429620e-002	5.72794173e-001	
4.85203469e-002	5.61143692e-001	
